log_file,num_runs,num_turns,rule_order,col_order,avg_win_rate,avg_moves_win,ci95_win_rate
logs/runs_auto_basic_500_300_52143_6543210.log,500,300,52143,6543210,0.364,125.36813186813187,0.029821900784490582
logs/runs_auto_basic_500_300_52314_6543210.log,500,300,52314,6543210,0.36,124.61111111111111,0.02975070822686411
logs/runs_auto_basic_500_300_52341_6543210.log,500,300,52341,6543210,0.364,128.45054945054946,0.029821900784490582
logs/runs_auto_basic_500_300_52413_6543210.log,500,300,52413,6543210,0.388,126.95876288659794,0.030202830489872965
logs/runs_auto_basic_500_300_52431_6543210.log,500,300,52431,6543210,0.332,129.18072289156626,0.029188605338385045
logs/runs_auto_basic_500_300_53124_6543210.log,500,300,53124,6543210,0.38,126.48421052631579,0.030084563483620635
logs/runs_auto_basic_500_300_53142_6543210.log,500,300,53142,6543210,0.384,129.61979166666666,0.03014477451234293
logs/runs_auto_basic_500_300_53214_6543210.log,500,300,53214,6543210,0.328,127.2439024390244,0.02909897086840014
logs/runs_auto_basic_500_300_53241_6543210.log,500,300,53241,6543210,0.352,128.70454545454547,0.029601580930754358
logs/runs_auto_basic_500_300_53412_6543210.log,500,300,53412,6543210,0.374,130.0427807486631,0.029990177698706624
logs/runs_auto_basic_500_300_53421_6543210.log,500,300,53421,6543210,0.398,129.95477386934672,0.030338622144059215
logs/runs_auto_basic_500_300_54123_6543210.log,500,300,54123,6543210,0.382,130.7068062827225,0.0301149391764287
logs/runs_auto_basic_500_300_54132_6543210.log,500,300,54132,6543210,0.35,131.53142857142856,0.02956288213283678
logs/runs_auto_basic_500_300_54213_6543210.log,500,300,54213,6543210,0.39,130.3846153846154,0.030231054232361797
logs/runs_auto_basic_500_300_54231_6543210.log,500,300,54231,6543210,0.328,130.33536585365854,0.02909897086840014
logs/runs_auto_basic_500_300_54312_6543210.log,500,300,54312,6543210,0.362,130.58011049723757,0.02978658371817755
logs/runs_auto_basic_500_300_54321_6543210.log,500,300,54321,6543210,0.37,130.6972972972973,0.02992452104879876
logs/runs_auto_basic_500_300_12345_0123456.log,500,300,12345,0123456,0.187,123.36898395721926,0.024166966909399283
logs/runs_auto_basic_500_300_12345_0123465.log,500,300,12345,0123465,0.223,123.21973094170404,0.025799958790664764
logs/runs_auto_basic_500_300_12345_0123546.log,500,300,12345,0123546,0.214,122.0,0.02541992302112656
logs/runs_auto_basic_500_300_12345_0123564.log,500,300,12345,0123564,0.23,123.53478260869565,0.02608346909442837
logs/runs_auto_basic_500_300_12345_0123645.log,500,300,12345,0123645,0.203,123.75862068965517,0.02493062986769488
logs/runs_auto_basic_500_300_12345_0123654.log,500,300,12345,0123654,0.22,122.98636363636363,0.025675251897498492
logs/runs_auto_basic_500_300_12345_0124356.log,500,300,12345,0124356,0.194,122.74226804123711,0.024508935970376195
logs/runs_auto_basic_500_300_12345_0124365.log,500,300,12345,0124365,0.203,122.57142857142857,0.02493062986769488
logs/runs_auto_basic_500_300_12345_0124536.log,500,300,12345,0124536,0.227,123.61674008810573,0.02596323157081953
logs/runs_auto_basic_500_300_12345_0124563.log,500,300,12345,0124563,0.216,122.54166666666667,0.025505919124783564
logs/runs_auto_basic_500_300_12345_0124635.log,500,300,12345,0124635,0.216,123.25462962962963,0.025505919124783564
logs/runs_auto_basic_500_300_12345_0124653.log,500,300,12345,0124653,0.23,122.8391304347826,0.02608346909442837
logs/runs_auto_basic_500_300_12345_0125346.log,500,300,12345,0125346,0.213,122.38967136150235,0.0253765886123411
logs/runs_auto_basic_500_300_12345_0125364.log,500,300,12345,0125364,0.208,121.98557692307692,0.025156506466518756
